date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:17:22	5821/5821	---M--	200	added ('OK')	image/jpeg	etag:%2216bd-62e202b3-e1121937c4d64f52;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-4.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-4.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog.html)
02:17:23	58253/58253	---M--	200	added ('OK')	image/jpeg	etag:%22e38d-62e202b3-54b449f0d6036c17;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog-details.html)
02:17:23	50450/50450	---M--	200	added ('OK')	image/jpeg	etag:%22c512-62e202b3-8164a19b6a120591;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog-details.html)
02:17:24	53050/53050	---M--	200	added ('OK')	image/jpeg	etag:%22cf3a-62e202b3-d6419050c4a5b479;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-details-meta-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog-details.html)
02:17:24	4664/4664	---M--	200	added ('OK')	image/jpeg	etag:%221238-62e202b3-31da823cc3ba3b77;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/comments/comment-1.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/comments/comment-1.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog-details.html)
02:17:25	4426/4426	---M--	200	added ('OK')	image/jpeg	etag:%22114a-62e202b3-522c0b7ba57b009d;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/comments/comment-2.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/comments/comment-2.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog-details.html)
02:17:25	2515/2515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229d3-62e202b3-b59c16769dae2509;br%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-01.svg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-01.svg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/contact.html)
02:17:26	2468/2468	---M-Z	200	added ('OK')	image/svg+xml	etag:%229a4-62e202b3-593d512be00e04cb;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-02.svg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-02.svg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/contact.html)
02:17:26	3519/3519	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dbf-62e202b3-cfe8f5c5fb2b311;gz%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-03.svg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/icon/contact-03.svg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/contact.html)
02:17:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Sep%202023%2023:17:27%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/e	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/e	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/swiper-bundle.js)
02:17:28	65177/65177	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2023:17:28%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/a.params.url	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/a.params.url	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/swiper-bundle.js)
02:17:30	65177/65177	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2023:17:29%20GMT	https://weblearnbd.net/tphtml/bioxlab/bioxlab/dist/	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/dist/index.html	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/js/aos.js)
